interaction_id,timestamp,query_type,handled_by,response_time_min,resolution_status,customer_sentiment,customer_satisfaction,interaction_cost_usd,customer_id,region,device_type,follow_up_required
96821d00-59f7-4d3f-b3dc-898798667aee,2024-02-09,Technical Support,AI Chatbot,2.14,Resolved,0.31,4,6.03,67a77b3b-be7f-467d-add7-f01ea0639edf,Virginia,Mobile,False
ac8abb1b-5cd0-4aa2-903e-0b4befc8f0d5,2024-02-02,Billing Question,AI Chatbot,1.91,Escalated,0.63,3,4.07,d38eb79a-6579-4efa-b799-c87090d268e6,Arizona,Tablet,False
5cb31325-0447-4b5d-a5c1-8e1611e4e7a6,2024-03-29,Technical Support,AI Chatbot,1.72,Resolved,0.11,5,2.86,bf7caf62-7864-4b39-98a3-d3a3138371f8,Massachusetts,Desktop,True
938b4d3d-5d5a-4d5a-8191-8d49535cc018,2024-06-08,Account Update,Human Agent,4.93,Escalated,0.55,3,8.92,4475752a-4e2c-4b13-94e8-e88763709fd0,Oklahoma,Desktop,True
74e1c734-8292-43a5-ae12-d035752cc444,2024-01-13,Product Information,AI Chatbot,1.52,Resolved,0.33,4,6.24,e2117e37-fd75-485b-bfbf-7937a1acbcf0,Kansas,Mobile,False
70f1b483-136c-4d71-af8b-89d6d6e09a4b,2024-03-10,Password Reset,Human Agent,6.86,Escalated,0.3,1,6.4,5330433c-b2c9-4ba4-b918-3683e832144e,California,Mobile,False
168840d7-a9e0-4f47-a2af-4dbba525b518,2024-01-22,Billing Question,AI Chatbot,1.19,Resolved,0.36,3,3.26,a2495ec3-bf58-4a0f-8d6a-ce7b817783a7,Rhode Island,Desktop,False
7876fb73-25c8-4571-aac1-17ef0b1cc112,2024-01-22,Shipping Inquiry,AI Chatbot,1.11,Escalated,0.41,2,-0.05,6f1a099e-5afa-47db-a513-1bd4c0038675,West Virginia,Desktop,False
8b6998b9-99bd-4645-b3b7-5705a50cee71,2024-02-27,Product Information,Human Agent,6.66,Escalated,0.03,4,7.16,bfac8a49-fd0b-4f83-bc47-468b38c0927c,Oregon,Desktop,False
309d295d-a58e-4a59-b20a-fdbd3d4ec307,2024-02-01,Billing Question,Human Agent,10.37,Resolved,0.79,4,6.85,b6715cf6-48de-444a-810c-53bb232874aa,Oklahoma,Mobile,False
7ab810e7-c88c-410c-b983-3763ee2def44,2024-03-24,Billing Question,Human Agent,9.69,Resolved,0.34,2,9.17,985e23b0-fcca-4048-9f3b-4077c4939395,Nebraska,Tablet,False
2aa5ea58-1000-40ef-91d4-fd2afa34074c,2024-01-27,Billing Question,AI Chatbot,1.69,Escalated,0.23,3,3.67,233942f1-b779-4273-a392-9d392b0b2f5d,Iowa,Mobile,False
ca21cc5b-e273-4719-999f-7532a72c5c98,2024-05-10,Password Reset,AI Chatbot,1.86,Pending,0.22,2,0.99,97c4529f-f67c-481c-b0d3-b3877e8067e4,New York,Desktop,True
5e827396-aefb-45e8-b757-b44e7e6d3894,2024-01-17,Billing Question,AI Chatbot,1.76,Resolved,-0.17,4,1.51,fb2017b8-3755-4b8b-90f1-5facbf35ea89,Alaska,Desktop,False
41c58759-cb14-4dbc-9c11-9627408cc4fa,2024-05-09,Password Reset,AI Chatbot,1.19,Resolved,-0.27,4,1.97,30d12dd5-b2cc-4233-b0eb-562bebec2ccc,Pennsylvania,Mobile,False
e0afb658-7fa3-4fd9-ad6e-5d356ad873bc,2024-04-04,Account Update,AI Chatbot,2.35,Pending,0.52,2,3.7,b1cf78d0-4045-4dbc-995b-bfb1634781a6,California,Mobile,False
2e173486-6330-4ec2-b678-35fd26905863,2024-02-10,Technical Support,Human Agent,14.21,Resolved,0.39,3,7.04,93b26708-d1c9-48b0-9206-217e76739428,California,Desktop,False
dd200fbd-36af-405b-86c8-2d6ce8073573,2024-01-02,Account Update,AI Chatbot,1.17,Resolved,0.62,4,3.83,582c0747-7c92-4ac0-883c-a9babaa5b530,Michigan,Desktop,True
ebc6347e-7ffa-4d00-a701-cc3d71192995,2024-06-20,Account Update,Human Agent,11.2,Resolved,0.68,5,7.54,b37504eb-16f8-4ad2-b0fc-8a55b460cc90,Nebraska,Desktop,False
0da6055e-67ba-4a27-9a8f-dc8af1ce43c4,2024-06-26,Product Information,AI Chatbot,1.86,Resolved,0.69,4,5.96,9c2d4698-c42d-44bc-aba3-30431f49faa9,Hawaii,Mobile,False
b43a91da-42dc-4e3b-aedc-e841e7f75164,2024-01-22,Password Reset,Human Agent,8.2,Resolved,1.0,3,6.27,6dc33edc-5dd2-42cc-b7a1-e0b827874641,Alaska,Desktop,False
b4b4edd7-25e6-4125-92f2-f4b4d7c1ce8b,2024-05-01,Technical Support,Human Agent,12.01,Escalated,0.34,2,6.88,93331f58-6d26-4ec3-b587-6ff54df61010,Utah,Mobile,True
fddc9e14-0e6f-48bf-adbe-1da05861b027,2024-05-25,Password Reset,AI Chatbot,1.85,Resolved,-0.3,4,1.86,517d5f95-714b-488a-a149-bd030a6a81af,Washington,Tablet,False
88491353-8609-47ad-b2a5-75c405a1868e,2024-04-06,Technical Support,AI Chatbot,2.29,Resolved,0.22,4,4.15,ced31a3a-1bc8-4819-a0c3-ee8f5fdfc0ec,New Hampshire,Mobile,False
cf3e71a3-6c35-4ece-9e5a-e0b3f71f637a,2024-02-19,Password Reset,AI Chatbot,0.41,Escalated,0.9,4,2.94,9650854c-c5ba-49dc-b7bc-88fe711de9f8,Indiana,Mobile,False
a2316f10-4103-4e91-9df3-3b7e1ebe1c05,2024-01-06,Account Update,AI Chatbot,0.61,Resolved,-0.16,3,3.93,68ef2c61-0a2f-4e68-b3a2-2b0d2fe12198,West Virginia,Desktop,False
478ee48d-0fef-45c5-8be5-aaf80ec58044,2024-04-09,Product Information,AI Chatbot,1.11,Pending,0.1,2,2.56,30ef0ee6-fbdd-4431-bda7-2a2e1b94e766,New Mexico,Desktop,False
d1501801-c16b-4b55-884c-013e87df7641,2024-03-02,Account Update,Human Agent,11.83,Resolved,-0.09,3,7.41,d535d7de-8d1a-4bb0-9f28-85dd123391bf,Michigan,Desktop,False
97ddeba0-1383-40d9-91f9-2a9d84da8709,2024-03-29,Password Reset,AI Chatbot,2.07,Resolved,-0.07,3,3.52,ba9ccbf0-d153-4b52-8ecb-d41b0e06adb5,North Carolina,Mobile,False
29ccf59e-4ecb-455a-a2f3-cb21649b13ac,2024-02-16,Product Information,Human Agent,6.55,Resolved,0.7,5,6.12,8c80b00d-921a-4de6-b86a-a78a76559bd4,North Dakota,Mobile,True
5fd30e79-4f06-4a46-bced-60913a3e19b7,2024-05-12,Product Information,Human Agent,11.5,Resolved,0.66,4,8.83,1bb40c16-3ea8-48bf-ac08-d798aac1f19d,Oregon,Desktop,False
3ef53d0c-9586-4af1-93e7-4e9d68053a3f,2024-04-29,Product Information,AI Chatbot,2.22,Resolved,0.37,3,2.17,55e194f7-f724-45c9-a77d-a6dd3f2b626e,Arkansas,Desktop,True
b0bbe970-9b4b-4939-b6f4-0a3289cd1636,2024-02-06,Product Information,AI Chatbot,2.01,Resolved,0.28,3,3.01,93714926-5888-4445-a43a-f216e361d852,Utah,Tablet,True
25a4e772-3cb9-48bd-8dfe-786e09c9a318,2024-02-12,Billing Question,Human Agent,2.37,Resolved,0.55,4,3.87,f5b297f6-bca0-4f7e-a3fe-d69151e52c87,Montana,Tablet,True
9724f143-707e-427b-8f6f-4d09943172e3,2024-05-05,Billing Question,Human Agent,4.18,Resolved,0.59,3,9.87,e2c47780-e959-4b1c-baf2-c60beb93d229,Michigan,Tablet,False
37bd2477-d1e3-424c-95a4-9461e21ed6e2,2024-03-26,Product Information,Human Agent,6.69,Resolved,0.39,4,7.25,9c05f08a-bfde-46d5-983c-6f4c4841f3f1,Vermont,Mobile,False
7093c3e3-2590-42a9-b9a9-303044e38e75,2024-03-12,Account Update,AI Chatbot,1.63,Pending,0.53,3,4.49,061f6818-0faf-46aa-9397-b3fe656b555c,Louisiana,Desktop,False
46bc2792-c97f-4bcf-a4fe-356023731b04,2024-03-03,Account Update,AI Chatbot,2.2,Escalated,0.22,4,3.68,0d61b3b5-6545-4f9f-94ec-8f7a3f23ef45,Louisiana,Mobile,False
15ce03b6-377c-4531-968c-1b3a713e9861,2024-05-04,Technical Support,AI Chatbot,1.42,Pending,0.53,2,4.13,1c4fa114-aa71-4788-a36a-3be477d66a57,Alaska,Tablet,False
2a0578cb-2785-4f8a-bad0-70244921e7c0,2024-05-08,Technical Support,Human Agent,6.48,Resolved,0.4,2,4.53,d6888b43-781b-400a-af35-7e4e40e60b50,Arkansas,Mobile,False
9b8e22cf-150f-40f0-ae82-4e0f3912e375,2024-02-29,Billing Question,AI Chatbot,2.24,Resolved,0.97,4,2.65,362b8316-c268-4c27-bb12-1f6286918ddf,Tennessee,Desktop,True
4beb7593-2d67-4048-b0b3-e26c57778a93,2024-03-14,Password Reset,AI Chatbot,3.7,Pending,0.31,2,1.23,f3d220f2-9654-45cf-894c-21e7434607aa,Arizona,Mobile,False
3c297d09-560c-4fb4-828e-477fd6df1c1f,2024-01-15,Technical Support,Human Agent,11.87,Resolved,0.5,5,7.13,2266e098-d541-4c40-8e04-2ed6262bd18a,North Carolina,Desktop,False
a1f3d2f7-dd67-4bfc-a8f2-91e379d08887,2024-03-20,Technical Support,AI Chatbot,1.32,Pending,0.42,1,2.58,b6e67dd0-f4a9-45e7-ae47-6347be54c103,Wisconsin,Tablet,False
7346e8b7-1135-4128-ba84-5dc3331784b4,2024-04-26,Account Update,Human Agent,9.91,Resolved,0.21,4,4.64,7941f0b3-70e4-4415-acb2-a957b31b8dc3,Alabama,Mobile,False
4ca16f26-630d-4773-8f16-209e8fc81fd2,2024-06-25,Technical Support,AI Chatbot,1.56,Resolved,0.69,4,3.59,65e58390-e8ce-4a94-b4fb-476a84498e99,Pennsylvania,Mobile,True
d71427fd-e1d7-415a-8dd8-60c67e66e3fe,2024-02-25,Account Update,AI Chatbot,0.92,Escalated,0.25,3,-0.42,3b8e1cf7-ae84-4f6b-880d-73826a06d76a,New Hampshire,Mobile,True
c7eb447d-ae39-4288-b2dd-38912e3ef2d9,2024-05-20,Technical Support,AI Chatbot,1.53,Resolved,0.31,4,1.06,a8d9a274-88d1-4026-83bc-c1ac067eec28,New Hampshire,Mobile,False
6a44c885-b506-41f8-80af-91fee26f89f9,2024-05-04,Billing Question,AI Chatbot,1.72,Resolved,0.75,5,1.63,d6754596-492f-4e35-8c68-9b5ea129dce4,Maine,Mobile,False
33b2fe44-344d-4c46-93f9-0e010cdbc960,2024-06-15,Product Information,AI Chatbot,1.67,Resolved,0.07,3,3.46,7b30cecb-5b3a-426c-894c-b1fcea51aabe,Nebraska,Mobile,False
d884e250-6879-4e52-8a8d-731ccb912a49,2024-06-09,Technical Support,Human Agent,10.67,Resolved,0.89,3,4.95,6b37caaf-d316-4ebd-b5db-92671bc49f18,Louisiana,Mobile,False
7e2b76c5-751d-467d-9be6-20d60490e359,2024-06-01,Technical Support,AI Chatbot,1.79,Resolved,0.07,5,2.17,e9093386-7c4a-4644-9862-b691e6ec4286,Florida,Tablet,False
9df9da25-52cb-48b1-be66-9c0604c4d991,2024-01-24,Password Reset,Human Agent,7.91,Resolved,0.24,3,6.69,6f5a55ac-bf67-4aa5-9bdc-d986d3f20a2b,Vermont,Tablet,True
38afa9b8-7688-4463-b8d7-6efbcee8be48,2024-04-06,Password Reset,AI Chatbot,0.32,Resolved,-0.08,3,6.12,14ff5ece-dfef-4f4a-b634-6dcc98006edf,Connecticut,Desktop,False
d73b7fb9-944c-451f-b2bb-b1395d7f522a,2024-01-05,Billing Question,Human Agent,2.96,Resolved,0.65,3,8.1,8212a001-2953-4ca7-9162-f916dcbe6dea,South Dakota,Tablet,False
e446451e-5a95-4983-891b-c6585b2e4167,2024-03-26,Technical Support,AI Chatbot,2.67,Resolved,0.43,4,1.98,9e684e70-7976-4b18-8394-bf0eb49f0bf3,Utah,Tablet,False
a7bed467-66e3-41f5-9127-928b715440d1,2024-03-17,Shipping Inquiry,AI Chatbot,1.03,Resolved,0.46,5,2.55,aa5a58ed-d160-4cbf-98b8-e8a853bf0d29,Rhode Island,Desktop,True
4be6a383-4f59-4289-b75b-52d79ed6595d,2024-05-23,Account Update,AI Chatbot,1.13,Resolved,-0.12,5,3.21,2491bdc4-d501-47f6-9421-3cea284c209d,Alabama,Tablet,False
7ca5eea1-1882-44ee-a3c7-4ccef5246d83,2024-05-29,Billing Question,Human Agent,5.42,Escalated,0.51,3,8.44,6edf642f-3eb1-440d-a533-756dbb2b326d,New Mexico,Desktop,True
1d763a34-2b56-498a-9c42-85ff98673b85,2024-05-30,Account Update,Human Agent,4.89,Escalated,0.33,1,7.76,fd261411-3e1c-4d95-b1bd-2d3083e55085,Vermont,Desktop,False
6870d6dd-8f44-4b8d-9ad6-0f20c4db5e60,2024-05-30,Product Information,AI Chatbot,1.76,Resolved,0.72,4,-0.7,c0551f23-260a-4fb6-8754-0f16d4c67737,Minnesota,Mobile,False
9f5628ad-2446-4aee-9641-24429043ec97,2024-06-14,Billing Question,AI Chatbot,2.14,Escalated,0.21,3,3.9,ee9bf489-85d7-4857-be85-5e1f2c046d71,Wyoming,Tablet,False
64649790-dc77-4101-80fa-faa0e1d6ed78,2024-03-13,Shipping Inquiry,Human Agent,9.14,Resolved,0.44,2,6.67,0f864e1a-fe1d-41c0-bcba-8ea3cc770fff,California,Desktop,False
36c2ba3b-5fac-4914-8f10-7377c7ea690d,2024-03-05,Shipping Inquiry,AI Chatbot,1.04,Resolved,0.46,3,2.54,b6b9be12-be32-40ab-9576-ff641b43b3c4,West Virginia,Mobile,False
3c03bc9b-9eb1-492f-97e4-60527546c8f8,2024-05-15,Password Reset,Human Agent,2.26,Resolved,0.41,3,7.45,33095b99-5e7f-4b63-bd30-564b7054491d,Alabama,Desktop,False
6d4cb2f2-359e-4a69-8495-d1e412a22f9a,2024-01-31,Technical Support,AI Chatbot,0.84,Resolved,0.26,4,1.08,fc08f760-282e-486d-bcfe-a6bf4f524d58,Massachusetts,Tablet,False
d026ab98-f9af-4104-9aab-c1a026bea007,2024-01-31,Password Reset,Human Agent,6.36,Resolved,0.85,3,6.38,493a851a-3e3e-47eb-ad08-d3cf00b10800,New York,Mobile,True
3fb476bc-9f37-473c-8620-76b4a8aff0ed,2024-04-24,Technical Support,Human Agent,9.81,Resolved,0.86,3,5.89,6e87db28-9b0f-47a8-88d7-7306295babb5,Minnesota,Mobile,False
80a5267f-2c41-41ee-83a4-e8905e037125,2024-02-21,Technical Support,AI Chatbot,1.83,Escalated,0.52,4,1.41,2abd7939-d908-4a63-8bf0-efba7822fe4d,New Hampshire,Desktop,False
ac527e9e-86c1-430e-8973-ad223172f40d,2024-06-03,Account Update,Human Agent,8.62,Resolved,0.63,3,6.74,c4b11772-9bd1-43dd-8d2b-d72c75064fc8,Michigan,Desktop,False
7cf88b52-54f9-48f1-88b4-d6ab70664606,2024-03-19,Password Reset,AI Chatbot,0.8,Resolved,0.47,4,2.26,654f24dc-1ed5-4f42-a5cb-dd6310afb6a0,New York,Mobile,False
9da500b2-379d-40bf-8258-93f0c0e49303,2024-03-22,Shipping Inquiry,Human Agent,6.63,Resolved,0.27,3,10.33,6c6ebbb8-0a99-484a-8613-9712b6f50c7f,Kansas,Desktop,False
9dd3743d-7217-4890-8324-7a6511162974,2024-04-26,Account Update,Human Agent,5.67,Resolved,0.13,2,6.33,4a16aa4c-3051-4a93-82e0-d108b1ae9514,Texas,Desktop,False
df574aaf-50ec-4a2a-b0d1-b0c4429a7604,2024-06-14,Technical Support,Human Agent,7.87,Escalated,0.18,3,6.75,73e88720-3c6b-4d07-9b44-8caa67a5c4bd,Georgia,Tablet,False
29f8a65c-3b99-4971-b995-719c3fd1b59e,2024-01-21,Shipping Inquiry,AI Chatbot,0.2,Resolved,0.27,4,2.61,ca47da9a-7c00-4a65-bed3-862485b41b14,West Virginia,Tablet,False
1a29e925-8ebd-482a-b4b5-f4f7496c0c95,2024-06-21,Billing Question,Human Agent,7.27,Resolved,0.92,3,7.28,b67be247-fd06-438d-8724-802d09107616,Hawaii,Tablet,True
a3c504f9-29f8-4a94-a3f2-a0ba4cbc0f3a,2024-05-31,Password Reset,Human Agent,0.5,Resolved,0.46,3,4.33,7224c72e-b120-420c-9d88-0766075a0c1f,Indiana,Tablet,False
22cd9d74-4fe1-430f-9e10-bb5b43ccac7c,2024-04-05,Technical Support,Human Agent,4.61,Resolved,0.36,4,7.37,4bc51e91-03a6-4542-8d7c-d8d3921dab5a,Nevada,Desktop,False
f4deb0fd-4775-4792-931d-7f7c0fa17a59,2024-03-13,Billing Question,Human Agent,6.03,Resolved,0.32,4,8.84,f63f0765-81c1-482a-92c4-8cd43126fea9,Massachusetts,Mobile,False
915863d6-6e46-43a5-b6fc-cf32df482157,2024-04-23,Account Update,Human Agent,6.78,Resolved,0.08,4,6.96,a77a33fc-e3ae-41d1-b681-bb0242d196e8,Florida,Desktop,False
d371c6db-b514-4721-902a-f6197a69fc7c,2024-02-01,Password Reset,AI Chatbot,1.24,Pending,0.05,1,1.08,7673553f-7a20-446d-8c53-dc9eb028ff0b,Arkansas,Mobile,False
092074c7-af4d-4c72-a50c-dec13fe77b04,2024-05-03,Billing Question,Human Agent,5.47,Escalated,0.17,2,10.06,104e3703-0e3f-4e76-91de-fb3827faca15,Utah,Tablet,True
7fe43804-5204-448c-8f8d-98d08abdd6c5,2024-05-28,Account Update,Human Agent,7.91,Escalated,0.48,2,7.42,47886360-5212-474b-8aab-69d57dac2975,New Mexico,Desktop,False
7cb0db4c-3c7b-4162-a5b6-ebb0c6b31888,2024-05-28,Shipping Inquiry,AI Chatbot,1.76,Resolved,0.78,4,2.45,984eba71-a691-4a81-9a0a-db4550472ad0,Ohio,Tablet,False
adca46fd-c815-4755-87fb-9adb44696bc7,2024-03-29,Account Update,AI Chatbot,1.78,Escalated,0.1,3,0.76,ecea5327-7c5f-403f-94d9-0e96161f67fd,Connecticut,Tablet,False
3ccfaa30-3579-4c48-a04b-e612bca4dce2,2024-01-22,Shipping Inquiry,AI Chatbot,1.67,Resolved,1.0,5,3.94,41cf5b4a-2ac8-462d-a9f1-e597640918cc,New Jersey,Mobile,False
fdf5262b-4706-4b41-9714-d4c2f7569797,2024-04-20,Billing Question,AI Chatbot,0.66,Resolved,0.23,4,4.15,76c1e8c6-0774-4f29-b03e-0633d0f735bc,Missouri,Tablet,False
ae70d566-9648-4ef7-9c87-610a87ea6826,2024-05-11,Shipping Inquiry,Human Agent,10.86,Resolved,0.27,5,7.59,16bb633d-4c12-4813-a31d-209e41d3f3cb,Massachusetts,Tablet,False
ebf43aa1-d2ea-4439-8560-0c3b5da2ad61,2024-06-03,Product Information,AI Chatbot,1.98,Resolved,-0.36,4,3.35,e9f72a5b-f6a6-4cdf-9fd0-de6ed8358731,Washington,Desktop,False
90b46025-99c2-429b-9e98-18e8d2af6d58,2024-01-14,Password Reset,AI Chatbot,2.04,Escalated,0.64,2,4.83,8259f157-1970-471d-9964-4ec924cc1c04,Missouri,Mobile,False
e219e679-3ec8-43a7-8d0d-db2f7d9072b7,2024-05-11,Billing Question,Human Agent,10.63,Resolved,0.59,4,5.69,1462ba2b-2b28-4d6d-a4c5-ac7f9f27d211,Louisiana,Desktop,True
d40a8a91-f7cc-4c35-810e-d37b8d3dcbf2,2024-04-12,Shipping Inquiry,Human Agent,2.42,Resolved,0.78,4,5.75,eda917b9-331e-4611-80bf-7ebfb91beffb,Wisconsin,Mobile,False
e959ccba-6cb4-490b-b2a3-a6c5bc4d7580,2024-01-14,Password Reset,AI Chatbot,1.35,Escalated,0.2,2,2.0,6f200648-4716-4a32-935c-855d7d3f25e1,Idaho,Desktop,False
37b24788-bda7-4555-be9d-7dac6f62e69f,2024-05-26,Account Update,Human Agent,6.98,Resolved,0.79,3,6.32,7c2804ba-5744-4a79-8370-3ed6d5701943,Nevada,Tablet,False
a577fa8a-debb-4b7c-b855-5bf120742984,2024-04-26,Shipping Inquiry,AI Chatbot,0.2,Resolved,0.54,3,0.2,2c13a5de-e32a-4bfd-a9fe-0ebf2ac1f44f,Alabama,Mobile,True
37fbe253-d7af-4b1f-85a9-aba6a59414bd,2024-04-25,Billing Question,Human Agent,8.85,Resolved,0.61,3,6.19,d168f276-782b-44ab-a05b-1ee922bf6bf3,Oregon,Desktop,False
c5f20ac2-3580-485c-82b1-5bb9a72772de,2024-05-27,Technical Support,AI Chatbot,1.34,Escalated,0.01,4,0.09,14919beb-53c8-40ad-b0af-649ba88d408e,Kansas,Tablet,False
1e337f0d-243d-4d32-b5af-a86f9aa2add5,2024-03-01,Product Information,AI Chatbot,1.86,Resolved,0.04,5,4.1,f196014e-3ca1-42f1-91b9-3cacbad5d588,Colorado,Tablet,False
66254459-42c6-4f25-bf44-b485769800dc,2024-02-20,Password Reset,AI Chatbot,1.17,Escalated,-0.18,2,3.6,8c58381b-82e6-481b-9219-e4312e261a81,Nebraska,Mobile,False
3ab2f40f-4d0e-447c-aea2-2377a0ef7d6e,2024-03-14,Password Reset,AI Chatbot,2.14,Resolved,0.73,3,1.5,93959887-2e85-4f2d-a25b-6dcdc677722f,Delaware,Tablet,False
5e606be2-167c-4b8b-b10b-d5257f20e09b,2024-02-05,Account Update,Human Agent,9.66,Pending,0.19,1,4.1,1088b7a6-df74-4105-8e34-fd6b6fddf5d5,Arizona,Tablet,False
5a65c1a2-dddf-4241-8873-29347f2e4e54,2024-03-10,Password Reset,Human Agent,5.42,Resolved,0.4,2,8.33,c02d5500-5d32-4ce8-beea-abe16668eb67,Iowa,Desktop,False
169d9aad-e797-4e80-aaab-db10d92091a5,2024-05-06,Technical Support,Human Agent,8.05,Resolved,0.91,3,8.39,9ddbc1d6-4119-4fe6-b718-28996dfc0961,Wisconsin,Tablet,False
6c6230b0-a258-463a-9311-1b37e364f2b8,2024-04-29,Account Update,Human Agent,9.38,Resolved,0.02,2,10.62,3f92f4c7-dc52-4018-827f-c0bc6f5b8904,Louisiana,Desktop,False
6ddb3229-da88-4be7-9c62-735d860a1ff7,2024-05-07,Account Update,AI Chatbot,1.07,Resolved,0.79,4,5.87,affb2e86-8a0b-48da-89b5-e2e74c4df647,Indiana,Mobile,False
5fcf988c-5d85-4a28-8c0f-2b88c9965134,2024-03-01,Shipping Inquiry,AI Chatbot,1.29,Escalated,0.35,2,3.13,a65e57b0-80f2-4a7d-9ee8-ea4b037407f3,Minnesota,Desktop,False
75613490-be9d-4c53-9307-59f763eb885e,2024-03-05,Password Reset,Human Agent,8.21,Resolved,0.13,5,6.61,1532dfbc-82c3-4095-a5ee-7b08936d3287,Arkansas,Desktop,False
57d0f951-14dd-4da0-8129-997b969f48a7,2024-06-16,Account Update,Human Agent,7.22,Resolved,0.39,2,6.95,a704b0c0-e5cb-405b-8439-5cab8152841d,Washington,Tablet,False
58cd2e88-effe-4397-b428-cf4e3bb6f1c8,2024-06-02,Account Update,Human Agent,7.37,Resolved,0.89,3,7.77,70de25ef-a8aa-41d4-9f1c-debd70e0f85b,California,Tablet,False
85301ef1-db51-48f5-8957-997d994a3f43,2024-02-27,Password Reset,AI Chatbot,2.78,Resolved,0.91,3,1.62,bf5af345-5c43-4602-8812-d9e054f30f44,Alaska,Desktop,False
10dac76e-7933-42a7-b119-abc231524138,2024-01-06,Technical Support,Human Agent,0.5,Resolved,0.09,2,6.61,bd87a3e3-1c36-49d9-9f54-a739ae6fdfb8,New Jersey,Desktop,True
7b0df0f3-0294-44e5-a23c-cabbdab7a321,2024-01-08,Technical Support,Human Agent,8.09,Resolved,0.81,3,8.92,745891e7-a909-4f10-9b92-de00661e8a5a,Kentucky,Tablet,False
7e232903-6d61-4978-81aa-0b2530e1cd16,2024-04-13,Account Update,AI Chatbot,2.91,Resolved,-0.25,2,4.95,1b5c8583-227b-43d5-8d55-6af8f7f9f55e,West Virginia,Mobile,False
31be0039-717f-4370-a85e-fff479e44f0c,2024-04-16,Account Update,AI Chatbot,1.27,Resolved,0.18,4,4.14,ff47712d-e9d9-4762-a3bf-fa1f82c336df,Nebraska,Mobile,True
60173ccd-d9e3-47bb-a770-3d8937347a74,2024-01-04,Product Information,AI Chatbot,1.74,Resolved,0.14,4,3.45,9b8b6289-e138-4c77-8a0c-84a72fcaca64,Nevada,Mobile,True
b7f474d4-7e55-4288-b5fe-e5768bd7bbc2,2024-06-06,Account Update,AI Chatbot,0.67,Resolved,0.22,5,6.88,63f3745c-f25e-4271-9ff9-207220ba5f22,Tennessee,Tablet,False
6a4abd0b-8b1d-4f38-a875-472adff067f7,2024-06-10,Shipping Inquiry,Human Agent,7.88,Resolved,0.38,4,6.65,61298c48-f776-4a51-8edb-5068152c572b,Georgia,Desktop,True
2b75319b-dbd6-430a-aefb-6f9109b9e036,2024-02-29,Billing Question,Human Agent,10.95,Resolved,0.36,3,3.64,0bfa24a1-5e48-4802-80e6-5a7c4712f020,Illinois,Tablet,False
98f33c76-5882-4901-ac5e-9a45975cea24,2024-01-30,Account Update,Human Agent,9.52,Resolved,0.56,3,6.38,2e4545fd-4b1d-4218-8185-02d1ef8d01f0,Vermont,Desktop,False
16172965-b36a-439c-9a51-6e1e32776aaa,2024-06-23,Account Update,Human Agent,3.57,Resolved,1.0,4,7.93,56686d3e-a156-4748-a72b-3ae15729c722,Delaware,Tablet,False
d524d52d-23a9-4f7e-814a-02eb36ded661,2024-03-31,Password Reset,AI Chatbot,1.76,Resolved,0.06,3,3.3,c1dafdb1-ea01-4dda-bf2a-1a9f15d5082d,Delaware,Desktop,True
ea46b30b-c648-44cf-8865-285906cf4439,2024-05-27,Password Reset,Human Agent,5.47,Resolved,0.63,4,9.91,2342b663-4031-4e52-a1da-6c84cbdb4d89,Nebraska,Desktop,False
71e7ba39-3968-4abf-909b-6f0634ca2473,2024-01-21,Account Update,Human Agent,10.09,Escalated,0.0,3,7.73,51bbb3d5-9290-4158-a68e-fed2df658bb2,South Carolina,Mobile,False
dcb929de-3905-4b50-b70e-b3b7bb02c2ab,2024-03-17,Product Information,AI Chatbot,2.1,Resolved,0.4,3,1.29,2fbeee59-0efc-495d-b19a-e3b46e547262,Missouri,Desktop,False
8dc79e81-59e7-4684-8391-94316ff7893b,2024-05-21,Shipping Inquiry,AI Chatbot,0.2,Pending,0.55,2,1.59,7e3737e4-3d0d-4b77-bc95-96bc64c52eec,Connecticut,Mobile,True
2584aa97-e469-4844-b5b9-c63beb337984,2024-03-28,Account Update,Human Agent,8.62,Escalated,0.67,3,7.23,4976fbe1-9b08-46e5-be2d-2a262dcb4234,West Virginia,Mobile,False
38a6cc2b-7955-4b29-9884-3e38d7bcaddb,2024-05-03,Billing Question,AI Chatbot,1.96,Resolved,0.18,4,5.76,952f586a-f768-47ed-8d29-4615054aeb36,Ohio,Mobile,True
cb887020-48fe-4155-a83b-538ea3957c94,2024-01-30,Product Information,Human Agent,1.9,Escalated,0.56,3,9.29,3590c34f-4caa-4255-8b7c-c737fac4aaca,South Dakota,Desktop,True
a6e8872a-b884-4a3a-aa77-f62d0a267bdc,2024-01-08,Shipping Inquiry,AI Chatbot,0.66,Pending,-0.08,3,6.38,b0c777dc-f91b-4ed2-9bc4-ece3782bf46e,Maine,Mobile,False
8e425947-eb49-405f-9ccb-554ec8221b17,2024-06-24,Shipping Inquiry,Human Agent,7.21,Resolved,0.75,4,8.75,18ad2c70-30cd-4942-8927-b074b552a33c,Delaware,Desktop,True
51f44ebf-c01d-40ed-89a2-40d67af80544,2024-05-16,Billing Question,AI Chatbot,1.96,Resolved,1.0,3,0.25,e5bf6130-da67-4b3e-ac8d-c200e870e07b,Mississippi,Tablet,False
